"Label..Grouping.","State","Estimate","Margin.of.Error","Percent","Percent.Margin.of.Error","Year"
"Civilian employed population 16 years and over","Florida","9,684,712","±18,908","9,684,712","(X)",2020
"Management, business, science, and arts occupations","Florida","3,520,614","±20,863","36.40%","±0.2",2020
"Service occupations","Florida","1,898,161","±15,143","19.60%","±0.2",2020
"Sales and office occupations","Florida","2,354,471","±15,517","24.30%","±0.2",2020
"Natural resources, construction, and maintenance occupations","Florida","899,472","±9,712","9.30%","±0.1",2020
"Production, transportation, and material moving occupations","Florida","1,011,994","±11,605","10.40%","±0.1",2020
"Civilian employed population 16 years and over","Georgia","4,910,269","±11,947","4,910,269","(X)",2020
"Management, business, science, and arts occupations","Georgia","1,890,233","±15,117","38.50%","±0.3",2020
"Service occupations","Georgia","786,601","±8,485","16.00%","±0.2",2020
"Sales and office occupations","Georgia","1,082,531","±8,649","22.00%","±0.2",2020
"Natural resources, construction, and maintenance occupations","Georgia","430,069","±6,114","8.80%","±0.1",2020
"Production, transportation, and material moving occupations","Georgia","720,835","±8,159","14.70%","±0.2",2020
"Civilian employed population 16 years and over","Hawaii","674,453","±3,556","674,453","(X)",2020
"Management, business, science, and arts occupations","Hawaii","240,746","±3,479","35.70%","±0.5",2020
"Service occupations","Hawaii","154,918","±3,324","23.00%","±0.5",2020
"Sales and office occupations","Hawaii","154,158","±2,889","22.90%","±0.4",2020
"Natural resources, construction, and maintenance occupations","Hawaii","61,939","±1,860","9.20%","±0.3",2020
"Production, transportation, and material moving occupations","Hawaii","62,692","±1,519","9.30%","±0.2",2020
"Civilian employed population 16 years and over","Idaho","818,085","±4,297","818,085","(X)",2020
"Management, business, science, and arts occupations","Idaho","294,919","±4,764","36.00%","±0.5",2020
"Service occupations","Idaho","138,311","±2,911","16.90%","±0.4",2020
"Sales and office occupations","Idaho","178,105","±3,686","21.80%","±0.4",2020
"Natural resources, construction, and maintenance occupations","Idaho","99,485","±2,457","12.20%","±0.3",2020
"Production, transportation, and material moving occupations","Idaho","107,265","±2,770","13.10%","±0.3",2020
"Civilian employed population 16 years and over","Illinois","6,236,755","±11,868","6,236,755","(X)",2020
"Management, business, science, and arts occupations","Illinois","2,480,774","±13,670","39.80%","±0.2",2020
"Service occupations","Illinois","1,046,689","±7,860","16.80%","±0.1",2020
"Sales and office occupations","Illinois","1,339,084","±8,940","21.50%","±0.1",2020
"Natural resources, construction, and maintenance occupations","Illinois","450,957","±5,292","7.20%","±0.1",2020
"Production, transportation, and material moving occupations","Illinois","919,251","±6,999","14.70%","±0.1",2020
"Civilian employed population 16 years and over","Indiana","3,219,679","±10,059","3,219,679","(X)",2020
"Management, business, science, and arts occupations","Indiana","1,129,262","±9,321","35.10%","±0.2",2020
"Service occupations","Indiana","519,055","±5,415","16.10%","±0.2",2020
"Sales and office occupations","Indiana","664,040","±7,029","20.60%","±0.2",2020
"Natural resources, construction, and maintenance occupations","Indiana","278,799","±3,692","8.70%","±0.1",2020
"Production, transportation, and material moving occupations","Indiana","628,523","±5,797","19.50%","±0.2",2020
"Civilian employed population 16 years and over","Iowa","1,611,524","±4,809","1,611,524","(X)",2020
"Management, business, science, and arts occupations","Iowa","598,690","±5,256","37.20%","±0.3",2020
"Service occupations","Iowa","255,711","±2,987","15.90%","±0.2",2020
"Sales and office occupations","Iowa","328,437","±4,218","20.40%","±0.2",2020
"Natural resources, construction, and maintenance occupations","Iowa","154,293","±2,725","9.60%","±0.2",2020
"Production, transportation, and material moving occupations","Iowa","274,393","±3,950","17.00%","±0.2",2020
"Civilian employed population 16 years and over","Kansas","1,444,074","±4,633","1,444,074","(X)",2020
"Management, business, science, and arts occupations","Kansas","566,197","±5,232","39.20%","±0.3",2020
"Service occupations","Kansas","235,745","±3,387","16.30%","±0.2",2020
"Sales and office occupations","Kansas","295,151","±3,431","20.40%","±0.2",2020
"Natural resources, construction, and maintenance occupations","Kansas","136,916","±2,412","9.50%","±0.2",2020
"Production, transportation, and material moving occupations","Kansas","210,065","±3,231","14.50%","±0.2",2020
"Civilian employed population 16 years and over","Kentucky","1,993,889","±7,558","1,993,889","(X)",2020
"Management, business, science, and arts occupations","Kentucky","701,287","±6,584","35.20%","±0.3",2020
"Service occupations","Kentucky","322,119","±3,866","16.20%","±0.2",2020
"Sales and office occupations","Kentucky","423,463","±4,907","21.20%","±0.2",2020
"Natural resources, construction, and maintenance occupations","Kentucky","180,414","±3,841","9.00%","±0.2",2020
"Production, transportation, and material moving occupations","Kentucky","366,606","±5,241","18.40%","±0.2",2020
"Civilian employed population 16 years and over","Louisiana","2,023,915","±9,122","2,023,915","(X)",2020
"Management, business, science, and arts occupations","Louisiana","715,228","±7,766","35.30%","±0.3",2020
"Service occupations","Louisiana","379,727","±5,769","18.80%","±0.3",2020
"Sales and office occupations","Louisiana","439,252","±5,712","21.70%","±0.3",2020
"Natural resources, construction, and maintenance occupations","Louisiana","224,611","±4,303","11.10%","±0.2",2020
"Production, transportation, and material moving occupations","Louisiana","265,097","±5,036","13.10%","±0.3",2020
"Civilian employed population 16 years and over","Maine","675,784","±3,429","675,784","(X)",2020
"Management, business, science, and arts occupations","Maine","262,159","±3,522","38.80%","±0.5",2020
"Service occupations","Maine","117,869","±2,723","17.40%","±0.4",2020
"Sales and office occupations","Maine","141,997","±2,639","21.00%","±0.4",2020
"Natural resources, construction, and maintenance occupations","Maine","72,803","±1,729","10.80%","±0.3",2020
"Production, transportation, and material moving occupations","Maine","80,956","±2,210","12.00%","±0.3",2020
"Civilian employed population 16 years and over","Maryland","3,076,280","±6,750","3,076,280","(X)",2020
"Management, business, science, and arts occupations","Maryland","1,452,698","±9,195","47.20%","±0.3",2020
"Service occupations","Maryland","509,548","±5,619","16.60%","±0.2",2020
"Sales and office occupations","Maryland","600,435","±4,719","19.50%","±0.2",2020
"Natural resources, construction, and maintenance occupations","Maryland","238,846","±4,229","7.80%","±0.1",2020
"Production, transportation, and material moving occupations","Maryland","274,753","±4,532","8.90%","±0.1",2020
"Civilian employed population 16 years and over","Massachusetts","3,615,725","±7,973","3,615,725","(X)",2020
"Management, business, science, and arts occupations","Massachusetts","1,736,511","±10,942","48.00%","±0.3",2020
"Service occupations","Massachusetts","606,043","±6,682","16.80%","±0.2",2020
"Sales and office occupations","Massachusetts","699,855","±7,209","19.40%","±0.2",2020
"Natural resources, construction, and maintenance occupations","Massachusetts","240,326","±3,839","6.60%","±0.1",2020
"Production, transportation, and material moving occupations","Massachusetts","332,990","±4,780","9.20%","±0.1",2020
"Civilian employed population 16 years and over","Michigan","4,658,357","±10,303","4,658,357","(X)",2020
"Management, business, science, and arts occupations","Michigan","1,752,147","±11,075","37.60%","±0.2",2020
"Service occupations","Michigan","805,030","±6,459","17.30%","±0.1",2020
"Sales and office occupations","Michigan","962,900","±7,600","20.70%","±0.2",2020
"Natural resources, construction, and maintenance occupations","Michigan","366,692","±4,429","7.90%","±0.1",2020
"Production, transportation, and material moving occupations","Michigan","771,588","±6,383","16.60%","±0.1",2020
"Civilian employed population 16 years and over","Minnesota","2,957,615","±5,895","2,957,615","(X)",2020
"Management, business, science, and arts occupations","Minnesota","1,248,858","±8,583","42.20%","±0.3",2020
"Service occupations","Minnesota","465,932","±5,414","15.80%","±0.2",2020
"Sales and office occupations","Minnesota","602,723","±5,651","20.40%","±0.2",2020
"Natural resources, construction, and maintenance occupations","Minnesota","237,260","±3,167","8.00%","±0.1",2020
"Production, transportation, and material moving occupations","Minnesota","402,842","±4,712","13.60%","±0.2",2020
"Civilian employed population 16 years and over","Mississippi","1,243,095","±6,496","1,243,095","(X)",2020
"Management, business, science, and arts occupations","Mississippi","411,751","±5,277","33.10%","±0.4",2020
"Service occupations","Mississippi","221,167","±4,195","17.80%","±0.3",2020
"Sales and office occupations","Mississippi","258,813","±3,993","20.80%","±0.3",2020
"Natural resources, construction, and maintenance occupations","Mississippi","128,998","±2,819","10.40%","±0.2",2020
"Production, transportation, and material moving occupations","Mississippi","222,366","±3,866","17.90%","±0.3",2020
"Civilian employed population 16 years and over","Missouri","2,932,918","±7,638","2,932,918","(X)",2020
"Management, business, science, and arts occupations","Missouri","1,110,798","±8,248","37.90%","±0.2",2020
"Service occupations","Missouri","492,834","±6,682","16.80%","±0.2",2020
"Sales and office occupations","Missouri","641,841","±5,848","21.90%","±0.2",2020
"Natural resources, construction, and maintenance occupations","Missouri","256,729","±3,727","8.80%","±0.1",2020
"Production, transportation, and material moving occupations","Missouri","430,716","±5,294","14.70%","±0.2",2020
"Civilian employed population 16 years and over","Montana","520,043","±2,591","520,043","(X)",2020
"Management, business, science, and arts occupations","Montana","194,908","±2,761","37.50%","±0.5",2020
"Service occupations","Montana","97,756","±2,195","18.80%","±0.4",2020
"Sales and office occupations","Montana","108,873","±2,230","20.90%","±0.4",2020
"Natural resources, construction, and maintenance occupations","Montana","61,113","±1,673","11.80%","±0.3",2020
"Production, transportation, and material moving occupations","Montana","57,393","±1,646","11.00%","±0.3",2020
"Civilian employed population 16 years and over","Nebraska","999,772","±3,646","999,772","(X)",2020
"Management, business, science, and arts occupations","Nebraska","388,055","±3,817","38.80%","±0.3",2020
"Service occupations","Nebraska","159,019","±2,386","15.90%","±0.2",2020
"Sales and office occupations","Nebraska","212,022","±3,002","21.20%","±0.3",2020
"Natural resources, construction, and maintenance occupations","Nebraska","98,765","±1,893","9.90%","±0.2",2020
"Production, transportation, and material moving occupations","Nebraska","141,911","±2,301","14.20%","±0.2",2020
"Civilian employed population 16 years and over","Nevada","1,425,040","±5,593","1,425,040","(X)",2020
"Management, business, science, and arts occupations","Nevada","439,862","±5,034","30.90%","±0.3",2020
"Service occupations","Nevada","358,194","±4,888","25.10%","±0.3",2020
"Sales and office occupations","Nevada","326,953","±3,835","22.90%","±0.3",2020
"Natural resources, construction, and maintenance occupations","Nevada","128,606","±2,749","9.00%","±0.2",2020
"Production, transportation, and material moving occupations","Nevada","171,425","±3,278","12.00%","±0.2",2020
"Civilian employed population 16 years and over","New Hampshire","730,223","±3,416","730,223","(X)",2020
"Management, business, science, and arts occupations","New Hampshire","306,308","±3,560","41.90%","±0.4",2020
"Service occupations","New Hampshire","116,785","±2,543","16.00%","±0.3",2020
"Sales and office occupations","New Hampshire","155,896","±2,697","21.30%","±0.4",2020
"Natural resources, construction, and maintenance occupations","New Hampshire","63,592","±2,078","8.70%","±0.3",2020
"Production, transportation, and material moving occupations","New Hampshire","87,642","±2,054","12.00%","±0.3",2020
"Civilian employed population 16 years and over","New Jersey","4,426,619","±10,521","4,426,619","(X)",2020
"Management, business, science, and arts occupations","New Jersey","1,954,559","±12,075","44.20%","±0.2",2020
"Service occupations","New Jersey","694,946","±6,383","15.70%","±0.1",2020
"Sales and office occupations","New Jersey","959,877","±7,874","21.70%","±0.2",2020
"Natural resources, construction, and maintenance occupations","New Jersey","310,057","±4,096","7.00%","±0.1",2020
"Production, transportation, and material moving occupations","New Jersey","507,180","±6,077","11.50%","±0.1",2020
"Civilian employed population 16 years and over","New Mexico","889,193","±4,919","889,193","(X)",2020
"Management, business, science, and arts occupations","New Mexico","335,717","±5,546","37.80%","±0.6",2020
"Service occupations","New Mexico","174,854","±3,302","19.70%","±0.4",2020
"Sales and office occupations","New Mexico","193,676","±3,471","21.80%","±0.4",2020
"Natural resources, construction, and maintenance occupations","New Mexico","95,937","±3,098","10.80%","±0.3",2020
"Production, transportation, and material moving occupations","New Mexico","89,009","±2,235","10.00%","±0.3",2020
"Civilian employed population 16 years and over","New York","9,438,639","±15,308","9,438,639","(X)",2020
"Management, business, science, and arts occupations","New York","4,025,303","±19,768","42.60%","±0.2",2020
"Service occupations","New York","1,847,343","±11,775","19.60%","±0.1",2020
"Sales and office occupations","New York","1,977,471","±13,212","21.00%","±0.1",2020
"Natural resources, construction, and maintenance occupations","New York","663,047","±7,139","7.00%","±0.1",2020
"Production, transportation, and material moving occupations","New York","925,475","±7,266","9.80%","±0.1",2020
"Civilian employed population 16 years and over","North Carolina","4,833,887","±12,025","4,833,887","(X)",2020
"Management, business, science, and arts occupations","North Carolina","1,881,947","±13,861","38.90%","±0.3",2020
"Service occupations","North Carolina","810,312","±7,568","16.80%","±0.2",2020
"Sales and office occupations","North Carolina","1,011,040","±7,515","20.90%","±0.1",2020
"Natural resources, construction, and maintenance occupations","North Carolina","436,607","±5,268","9.00%","±0.1",2020
"Production, transportation, and material moving occupations","North Carolina","693,981","±6,597","14.40%","±0.1",2020
"Civilian employed population 16 years and over","North Dakota","401,579","±2,196","401,579","(X)",2020
"Management, business, science, and arts occupations","North Dakota","153,663","±2,457","38.30%","±0.6",2020
"Service occupations","North Dakota","68,683","±1,886","17.10%","±0.5",2020
"Sales and office occupations","North Dakota","80,224","±2,155","20.00%","±0.5",2020
"Natural resources, construction, and maintenance occupations","North Dakota","47,770","±1,632","11.90%","±0.4",2020
"Production, transportation, and material moving occupations","North Dakota","51,239","±1,892","12.80%","±0.5",2020
"Civilian employed population 16 years and over","Ohio","5,603,630","±12,708","5,603,630","(X)",2020
"Management, business, science, and arts occupations","Ohio","2,108,045","±12,871","37.60%","±0.2",2020
"Service occupations","Ohio","945,383","±6,518","16.90%","±0.1",2020
"Sales and office occupations","Ohio","1,185,082","±8,577","21.10%","±0.1",2020
"Natural resources, construction, and maintenance occupations","Ohio","416,972","±5,000","7.40%","±0.1",2020
"Production, transportation, and material moving occupations","Ohio","948,148","±6,979","16.90%","±0.1",2020
"Civilian employed population 16 years and over","Oklahoma","1,779,157","±6,719","1,779,157","(X)",2020
"Management, business, science, and arts occupations","Oklahoma","633,094","±5,476","35.60%","±0.3",2020
"Service occupations","Oklahoma","307,078","±4,004","17.30%","±0.2",2020
"Sales and office occupations","Oklahoma","389,120","±4,117","21.90%","±0.2",2020
"Natural resources, construction, and maintenance occupations","Oklahoma","195,883","±2,570","11.00%","±0.1",2020
"Production, transportation, and material moving occupations","Oklahoma","253,982","±2,917","14.30%","±0.2",2020
"Civilian employed population 16 years and over","Oregon","2,014,487","±7,246","2,014,487","(X)",2020
"Management, business, science, and arts occupations","Oregon","813,564","±6,886","40.40%","±0.3",2020
"Service occupations","Oregon","354,338","±5,517","17.60%","±0.3",2020
"Sales and office occupations","Oregon","417,359","±4,666","20.70%","±0.2",2020
"Natural resources, construction, and maintenance occupations","Oregon","179,755","±3,710","8.90%","±0.2",2020
"Production, transportation, and material moving occupations","Oregon","249,471","±3,723","12.40%","±0.2",2020
"Civilian employed population 16 years and over","Pennsylvania","6,206,839","±12,987","6,206,839","(X)",2020
"Management, business, science, and arts occupations","Pennsylvania","2,477,901","±13,826","39.90%","±0.2",2020
"Service occupations","Pennsylvania","1,054,962","±9,025","17.00%","±0.1",2020
"Sales and office occupations","Pennsylvania","1,292,717","±8,349","20.80%","±0.1",2020
"Natural resources, construction, and maintenance occupations","Pennsylvania","499,393","±6,092","8.00%","±0.1",2020
"Production, transportation, and material moving occupations","Pennsylvania","881,866","±7,023","14.20%","±0.1",2020
"Civilian employed population 16 years and over","Rhode Island","535,140","±3,884","535,140","(X)",2020
"Management, business, science, and arts occupations","Rhode Island","216,935","±3,215","40.50%","±0.6",2020
"Service occupations","Rhode Island","98,544","±2,766","18.40%","±0.5",2020
"Sales and office occupations","Rhode Island","115,968","±3,015","21.70%","±0.5",2020
"Natural resources, construction, and maintenance occupations","Rhode Island","39,948","±1,630","7.50%","±0.3",2020
"Production, transportation, and material moving occupations","Rhode Island","63,745","±1,887","11.90%","±0.3",2020
"Civilian employed population 16 years and over","South Carolina","2,312,831","±8,614","2,312,831","(X)",2020
"Management, business, science, and arts occupations","South Carolina","826,896","±8,050","35.80%","±0.3",2020
"Service occupations","South Carolina","403,720","±6,080","17.50%","±0.2",2020
"Sales and office occupations","South Carolina","507,883","±5,609","22.00%","±0.2",2020
"Natural resources, construction, and maintenance occupations","South Carolina","211,658","±3,725","9.20%","±0.2",2020
"Production, transportation, and material moving occupations","South Carolina","362,674","±4,671","15.70%","±0.2",2020
"Civilian employed population 16 years and over","South Dakota","447,607","±2,110","447,607","(X)",2020
"Management, business, science, and arts occupations","South Dakota","167,058","±2,493","37.30%","±0.6",2020
"Service occupations","South Dakota","75,120","±1,861","16.80%","±0.4",2020
"Sales and office occupations","South Dakota","95,212","±2,150","21.30%","±0.4",2020
"Natural resources, construction, and maintenance occupations","South Dakota","48,535","±1,683","10.80%","±0.4",2020
"Production, transportation, and material moving occupations","South Dakota","61,682","±1,692","13.80%","±0.4",2020
"Civilian employed population 16 years and over","Tennessee","3,147,330","±9,016","3,147,330","(X)",2020
"Management, business, science, and arts occupations","Tennessee","1,141,044","±9,795","36.30%","±0.3",2020
"Service occupations","Tennessee","520,798","±6,812","16.50%","±0.2",2020
"Sales and office occupations","Tennessee","686,381","±7,064","21.80%","±0.2",2020
"Natural resources, construction, and maintenance occupations","Tennessee","274,115","±5,087","8.70%","±0.2",2020
"Production, transportation, and material moving occupations","Tennessee","524,992","±5,303","16.70%","±0.2",2020
"Civilian employed population 16 years and over","Texas","13,461,358","±22,739","13,461,358","(X)",2020
"Management, business, science, and arts occupations","Texas","5,084,326","±26,296","37.80%","±0.2",2020
"Service occupations","Texas","2,280,631","±16,235","16.90%","±0.1",2020
"Sales and office occupations","Texas","2,954,834","±14,960","22.00%","±0.1",2020
"Natural resources, construction, and maintenance occupations","Texas","1,419,995","±11,601","10.50%","±0.1",2020
"Production, transportation, and material moving occupations","Texas","1,721,572","±13,802","12.80%","±0.1",2020
"Civilian employed population 16 years and over","Utah","1,537,623","±4,673","1,537,623","(X)",2020
"Management, business, science, and arts occupations","Utah","610,399","±6,326","39.70%","±0.4",2020
"Service occupations","Utah","229,595","±3,934","14.90%","±0.2",2020
"Sales and office occupations","Utah","364,464","±4,942","23.70%","±0.3",2020
"Natural resources, construction, and maintenance occupations","Utah","135,295","±2,351","8.80%","±0.2",2020
"Production, transportation, and material moving occupations","Utah","197,870","±3,585","12.90%","±0.2",2020
"Civilian employed population 16 years and over","Vermont","328,642","±2,327","328,642","(X)",2020
"Management, business, science, and arts occupations","Vermont","141,692","±2,523","43.10%","±0.7",2020
"Service occupations","Vermont","54,986","±1,710","16.70%","±0.5",2020
"Sales and office occupations","Vermont","63,172","±1,668","19.20%","±0.5",2020
"Natural resources, construction, and maintenance occupations","Vermont","33,068","±1,245","10.10%","±0.4",2020
"Production, transportation, and material moving occupations","Vermont","35,724","±1,384","10.90%","±0.4",2020
"Civilian employed population 16 years and over","Virginia","4,179,739","±11,030","4,179,739","(X)",2020
"Management, business, science, and arts occupations","Virginia","1,893,390","±13,066","45.30%","±0.3",2020
"Service occupations","Virginia","686,373","±7,084","16.40%","±0.2",2020
"Sales and office occupations","Virginia","825,943","±7,208","19.80%","±0.2",2020
"Natural resources, construction, and maintenance occupations","Virginia","335,145","±5,438","8.00%","±0.1",2020
"Production, transportation, and material moving occupations","Virginia","438,888","±6,441","10.50%","±0.2",2020
"Civilian employed population 16 years and over","Washington","3,660,034","±8,364","3,660,034","(X)",2020
"Management, business, science, and arts occupations","Washington","1,563,629","±10,800","42.70%","±0.3",2020
"Service occupations","Washington","603,317","±5,902","16.50%","±0.2",2020
"Sales and office occupations","Washington","712,427","±7,281","19.50%","±0.2",2020
"Natural resources, construction, and maintenance occupations","Washington","344,746","±4,844","9.40%","±0.1",2020
"Production, transportation, and material moving occupations","Washington","435,915","±5,008","11.90%","±0.1",2020
"Civilian employed population 16 years and over","West Virginia","744,272","±4,563","744,272","(X)",2020
"Management, business, science, and arts occupations","West Virginia","254,218","±3,806","34.20%","±0.5",2020
"Service occupations","West Virginia","141,268","±2,741","19.00%","±0.4",2020
"Sales and office occupations","West Virginia","161,304","±3,519","21.70%","±0.4",2020
"Natural resources, construction, and maintenance occupations","West Virginia","80,928","±2,087","10.90%","±0.3",2020
"Production, transportation, and material moving occupations","West Virginia","106,554","±2,506","14.30%","±0.3",2020
"Civilian employed population 16 years and over","Wisconsin","2,983,277","±6,694","2,983,277","(X)",2020
"Management, business, science, and arts occupations","Wisconsin","1,110,652","±7,173","37.20%","±0.2",2020
"Service occupations","Wisconsin","482,609","±5,228","16.20%","±0.2",2020
"Sales and office occupations","Wisconsin","604,533","±4,401","20.30%","±0.2",2020
"Natural resources, construction, and maintenance occupations","Wisconsin","254,428","±3,102","8.50%","±0.1",2020
"Production, transportation, and material moving occupations","Wisconsin","531,055","±5,506","17.80%","±0.2",2020
"Civilian employed population 16 years and over","Wyoming","287,375","±2,514","287,375","(X)",2020
"Management, business, science, and arts occupations","Wyoming","103,264","±2,388","35.90%","±0.8",2020
"Service occupations","Wyoming","49,896","±1,696","17.40%","±0.6",2020
"Sales and office occupations","Wyoming","54,480","±2,031","19.00%","±0.6",2020
"Natural resources, construction, and maintenance occupations","Wyoming","43,296","±1,455","15.10%","±0.5",2020
"Production, transportation, and material moving occupations","Wyoming","36,439","±1,534","12.70%","±0.5",2020
"Civilian employed population 16 years and over","Puerto Rico","1,026,380","±6,407","1,026,380","(X)",2020
"Management, business, science, and arts occupations","Puerto Rico","337,385","±4,465","32.90%","±0.4",2020
"Service occupations","Puerto Rico","211,394","±4,263","20.60%","±0.4",2020
"Sales and office occupations","Puerto Rico","266,213","±4,213","25.90%","±0.4",2020
"Natural resources, construction, and maintenance occupations","Puerto Rico","93,829","±2,846","9.10%","±0.3",2020
"Production, transportation, and material moving occupations","Puerto Rico","117,559","±2,718","11.50%","±0.2",2020
"Civilian employed population 16 years and over","Alabama","2,173,597","±8,587","2,173,597","(X)",2021
"Management, business, science, and arts occupations","Alabama","785,092","±8,150","36.10%","±0.3",2021
"Service occupations","Alabama","348,756","±5,370","16.00%","±0.2",2021
"Sales and office occupations","Alabama","457,988","±5,199","21.10%","±0.2",2021
"Natural resources, construction, and maintenance occupations","Alabama","207,916","±4,387","9.60%","±0.2",2021
"Production, transportation, and material moving occupations","Alabama","373,845","±5,258","17.20%","±0.2",2021
"Civilian employed population 16 years and over","Alaska","338,664","±2,500","338,664","(X)",2021
"Management, business, science, and arts occupations","Alaska","130,394","±2,358","38.50%","±0.6",2021
"Service occupations","Alaska","60,695","±1,966","17.90%","±0.6",2021
"Sales and office occupations","Alaska","68,137","±1,962","20.10%","±0.5",2021
"Natural resources, construction, and maintenance occupations","Alaska","38,377","±1,638","11.30%","±0.5",2021
"Production, transportation, and material moving occupations","Alaska","41,061","±1,200","12.10%","±0.4",2021
"Civilian employed population 16 years and over","Arizona","3,210,791","±7,197","3,210,791","(X)",2021
"Management, business, science, and arts occupations","Arizona","1,240,175","±9,410","38.60%","±0.3",2021
"Service occupations","Arizona","578,248","±7,433","18.00%","±0.2",2021
"Sales and office occupations","Arizona","753,182","±6,235","23.50%","±0.2",2021
"Natural resources, construction, and maintenance occupations","Arizona","289,157","±5,144","9.00%","±0.2",2021
"Production, transportation, and material moving occupations","Arizona","350,029","±4,378","10.90%","±0.1",2021
"Civilian employed population 16 years and over","Arkansas","1,310,863","±6,350","1,310,863","(X)",2021
"Management, business, science, and arts occupations","Arkansas","461,398","±6,652","35.20%","±0.4",2021
"Service occupations","Arkansas","216,766","±4,191","16.50%","±0.3",2021
"Sales and office occupations","Arkansas","273,618","±4,947","20.90%","±0.4",2021
"Natural resources, construction, and maintenance occupations","Arkansas","133,184","±2,893","10.20%","±0.2",2021
"Production, transportation, and material moving occupations","Arkansas","225,897","±3,884","17.20%","±0.3",2021
"Civilian employed population 16 years and over","California","18,676,721","±21,726","18,676,721","(X)",2021
"Management, business, science, and arts occupations","California","7,675,562","±34,411","41.10%","±0.2",2021
"Service occupations","California","3,311,184","±17,772","17.70%","±0.1",2021
"Sales and office occupations","California","3,812,112","±16,944","20.40%","±0.1",2021
"Natural resources, construction, and maintenance occupations","California","1,654,532","±11,403","8.90%","±0.1",2021
"Production, transportation, and material moving occupations","California","2,223,331","±14,074","11.90%","±0.1",2021
"Civilian employed population 16 years and over","Colorado","2,975,830","±8,656","2,975,830","(X)",2021
"Management, business, science, and arts occupations","Colorado","1,331,694","±9,044","44.80%","±0.3",2021
"Service occupations","Colorado","470,806","±5,989","15.80%","±0.2",2021
"Sales and office occupations","Colorado","609,367","±6,467","20.50%","±0.2",2021
"Natural resources, construction, and maintenance occupations","Colorado","265,459","±4,417","8.90%","±0.1",2021
"Production, transportation, and material moving occupations","Colorado","298,504","±4,151","10.00%","±0.1",2021
"Civilian employed population 16 years and over","Connecticut","1,822,995","±6,801","1,822,995","(X)",2021
"Management, business, science, and arts occupations","Connecticut","821,971","±7,169","45.10%","±0.3",2021
"Service occupations","Connecticut","310,205","±4,631","17.00%","±0.3",2021
"Sales and office occupations","Connecticut","369,209","±4,881","20.30%","±0.3",2021
"Natural resources, construction, and maintenance occupations","Connecticut","132,262","±3,491","7.30%","±0.2",2021
"Production, transportation, and material moving occupations","Connecticut","189,348","±3,812","10.40%","±0.2",2021
"Civilian employed population 16 years and over","Delaware","464,457","±3,408","464,457","(X)",2021
"Management, business, science, and arts occupations","Delaware","191,707","±3,294","41.30%","±0.6",2021
"Service occupations","Delaware","79,853","±2,168","17.20%","±0.5",2021
"Sales and office occupations","Delaware","98,223","±2,560","21.10%","±0.5",2021
"Natural resources, construction, and maintenance occupations","Delaware","40,594","±1,727","8.70%","±0.4",2021
"Production, transportation, and material moving occupations","Delaware","54,080","±2,036","11.60%","±0.4",2021
"Civilian employed population 16 years and over","District of Columbia","373,967","±2,650","373,967","(X)",2021
"Management, business, science, and arts occupations","District of Columbia","252,766","±2,880","67.60%","±0.7",2021
"Service occupations","District of Columbia","48,514","±1,977","13.00%","±0.5",2021
"Sales and office occupations","District of Columbia","50,903","±2,044","13.60%","±0.5",2021
"Natural resources, construction, and maintenance occupations","District of Columbia","8,853","±986","2.40%","±0.3",2021
"Production, transportation, and material moving occupations","District of Columbia","12,931","±969","3.50%","±0.3",2021
"Civilian employed population 16 years and over","Florida","9,824,911","±19,618","9,824,911","(X)",2021
"Management, business, science, and arts occupations","Florida","3,666,586","±23,530","37.30%","±0.2",2021
"Service occupations","Florida","1,868,366","±13,782","19.00%","±0.1",2021
"Sales and office occupations","Florida","2,342,482","±13,206","23.80%","±0.1",2021
"Natural resources, construction, and maintenance occupations","Florida","911,442","±9,939","9.30%","±0.1",2021
"Production, transportation, and material moving occupations","Florida","1,036,035","±9,934","10.50%","±0.1",2021
"Civilian employed population 16 years and over","Georgia","4,983,753","±13,339","4,983,753","(X)",2021
"Management, business, science, and arts occupations","Georgia","1,963,375","±15,277","39.40%","±0.3",2021
"Service occupations","Georgia","784,435","±9,806","15.70%","±0.2",2021
"Sales and office occupations","Georgia","1,074,970","±8,935","21.60%","±0.2",2021
"Natural resources, construction, and maintenance occupations","Georgia","430,761","±7,281","8.60%","±0.1",2021
"Production, transportation, and material moving occupations","Georgia","730,212","±9,028","14.70%","±0.2",2021
"Civilian employed population 16 years and over","Hawaii","680,301","±3,917","680,301","(X)",2021
"Management, business, science, and arts occupations","Hawaii","249,328","±3,876","36.60%","±0.5",2021
"Service occupations","Hawaii","152,874","±3,045","22.50%","±0.4",2021
"Sales and office occupations","Hawaii","152,942","±2,768","22.50%","±0.4",2021
"Natural resources, construction, and maintenance occupations","Hawaii","62,681","±2,008","9.20%","±0.3",2021
"Production, transportation, and material moving occupations","Hawaii","62,476","±1,854","9.20%","±0.3",2021
"Civilian employed population 16 years and over","Idaho","847,426","±4,684","847,426","(X)",2021
"Management, business, science, and arts occupations","Idaho","309,585","±4,701","36.50%","±0.5",2021
"Service occupations","Idaho","142,345","±3,135","16.80%","±0.4",2021
"Sales and office occupations","Idaho","180,598","±3,207","21.30%","±0.4",2021
"Natural resources, construction, and maintenance occupations","Idaho","102,666","±2,653","12.10%","±0.3",2021
"Production, transportation, and material moving occupations","Idaho","112,232","±3,021","13.20%","±0.3",2021
