Year,Data_Value,Income,StratificationCategoryId1,StratificationID1,Mean household income (dollars),Median household income (dollars),LocationDesc
2018,27.2,,AGEYR,AGEYR3544,"101,493","71,228",California
2018,15.2,,AGEYR,AGEYR1824,"101,493","71,228",California
2018,25.8,,OVR,OVERALL,"101,493","71,228",California
2018,24.8,,RACE,RACE2PLUS,"101,493","71,228",California
2018,27.0,"$35,000 - $49,999",INC,INC3550,"101,493","71,228",California
2018,24.2,,AGEYR,AGEYR65PLUS,"101,493","71,228",California
2018,25.6,,GEN,FEMALE,"101,493","71,228",California
2018,30.6,,AGEYR,AGEYR4554,"101,493","71,228",California
2018,22.8,,RACE,RACEWHT,"101,493","71,228",California
2018,34.5,,RACE,RACENAA,"101,493","71,228",California
2018,18.1,,EDU,EDUCOGRAD,"101,493","71,228",California
2018,26.0,,GEN,MALE,"101,493","71,228",California
2018,30.1,,AGEYR,AGEYR5564,"101,493","71,228",California
2018,33.3,,RACE,RACEHIS,"101,493","71,228",California
2018,34.4,,EDU,EDUHS,"101,493","71,228",California
2018,10.9,,RACE,RACEASN,"101,493","71,228",California
2018,25.4,,AGEYR,AGEYR2534,"101,493","71,228",California
2018,31.4,"Less than $15,000",INC,INCLESS15,"101,493","71,228",California
2019,29.0,"$15,000 - $24,999",INC,INC1525,"106,916","75,235",California
2019,33.7,,AGEYR,AGEYR4554,"106,916","75,235",California
2019,23.1,"$75,000 or greater",INC,INC75PLUS,"106,916","75,235",California
2019,36.7,,EDU,EDUHS,"106,916","75,235",California
2019,33.8,,RACE,RACEHIS,"106,916","75,235",California
2019,13.2,,AGEYR,AGEYR1824,"106,916","75,235",California
2019,29.1,,RACE,RACENAA,"106,916","75,235",California
2019,26.0,,RACE,RACEOTH,"106,916","75,235",California
2019,20.7,Data not reported,INC,INCNR,"106,916","75,235",California
2019,31.3,"Less than $15,000",INC,INCLESS15,"106,916","75,235",California
2019,30.8,,EDU,EDUHSGRAD,"106,916","75,235",California
2019,30.4,,AGEYR,AGEYR3544,"106,916","75,235",California
2019,9.3,,RACE,RACEASN,"106,916","75,235",California
2019,24.3,,GEN,MALE,"106,916","75,235",California
2019,28.6,"$35,000 - $49,999",INC,INC3550,"106,916","75,235",California
2019,26.2,,OVR,OVERALL,"106,916","75,235",California
2019,23.3,,AGEYR,AGEYR65PLUS,"106,916","75,235",California
2019,24.0,,AGEYR,AGEYR2534,"106,916","75,235",California
2019,25.7,,EDU,EDUCOTEC,"106,916","75,235",California
2019,25.2,,RACE,RACEWHT,"106,916","75,235",California
2019,25.2,"$50,000 - $74,999",INC,INC5075,"106,916","75,235",California
2019,34.4,"$25,000 - $34,999",INC,INC2535,"106,916","75,235",California
2019,28.0,,GEN,FEMALE,"106,916","75,235",California
2019,18.0,,EDU,EDUCOGRAD,"106,916","75,235",California
2019,32.9,,RACE,RACEBLK,"106,916","75,235",California
2019,27.1,,RACE,RACE2PLUS,"106,916","75,235",California
2019,29.8,,AGEYR,AGEYR5564,"106,916","75,235",California
2020,19.6,,EDU,EDUCOGRAD,"111,622","78,672",California
2020,31.9,"$50,000 - $74,999",INC,INC5075,"111,622","78,672",California
2020,51.9,,RACE,RACEBLK,"111,622","78,672",California
2020,44.5,,EDU,EDUHS,"111,622","78,672",California
2020,39.4,"Less than $15,000",INC,INCLESS15,"111,622","78,672",California
2020,33.9,,AGEYR,AGEYR4554,"111,622","78,672",California
2020,33.0,,EDU,EDUCOTEC,"111,622","78,672",California
2020,26.1,"$75,000 or greater",INC,INC75PLUS,"111,622","78,672",California
2020,32.4,,AGEYR,AGEYR3544,"111,622","78,672",California
2020,34.1,"$15,000 - $24,999",INC,INC1525,"111,622","78,672",California
2020,22.9,Data not reported,INC,INCNR,"111,622","78,672",California
2020,31.9,,EDU,EDUHSGRAD,"111,622","78,672",California
2020,31.2,,AGEYR,AGEYR2534,"111,622","78,672",California
2020,11.5,,RACE,RACEASN,"111,622","78,672",California
2020,30.3,,OVR,OVERALL,"111,622","78,672",California
2020,26.1,,AGEYR,AGEYR65PLUS,"111,622","78,672",California
2020,37.9,"$25,000 - $34,999",INC,INC2535,"111,622","78,672",California
2020,25.3,,RACE,RACEWHT,"111,622","78,672",California
2020,26.0,,RACE,RACE2PLUS,"111,622","78,672",California
2020,18.7,,AGEYR,AGEYR1824,"111,622","78,672",California
2020,41.7,,RACE,RACEHIS,"111,622","78,672",California
2020,30.7,,GEN,MALE,"111,622","78,672",California
2020,36.5,,AGEYR,AGEYR5564,"111,622","78,672",California
2020,31.1,"$35,000 - $49,999",INC,INC3550,"111,622","78,672",California
2020,29.8,,GEN,FEMALE,"111,622","78,672",California
2021,31.0,"$35,000 - $49,999",INC,INC3550,"119,149","84,097",California
2021,26.5,,GEN,MALE,"119,149","84,097",California
2021,29.6,,AGEYR,AGEYR4554,"119,149","84,097",California
2021,19.6,,EDU,EDUCOGRAD,"119,149","84,097",California
2021,27.6,,OVR,OVERALL,"119,149","84,097",California
2021,33.0,,AGEYR,AGEYR3544,"119,149","84,097",California
2021,37.1,,RACE,RACEOTH,"119,149","84,097",California
2021,27.8,"$50,000 - $74,999",INC,INC5075,"119,149","84,097",California
2021,28.7,,GEN,FEMALE,"119,149","84,097",California
2021,32.4,"Less than $15,000",INC,INCLESS15,"119,149","84,097",California
2021,23.9,,AGEYR,AGEYR65PLUS,"119,149","84,097",California
2021,9.4,,RACE,RACEASN,"119,149","84,097",California
2021,26.3,,RACE,RACEWHT,"119,149","84,097",California
2021,29.7,,EDU,EDUCOTEC,"119,149","84,097",California
2021,26.9,"$75,000 or greater",INC,INC75PLUS,"119,149","84,097",California
2021,26.1,,RACE,RACE2PLUS,"119,149","84,097",California
2021,26.7,,AGEYR,AGEYR2534,"119,149","84,097",California
2021,38.3,,EDU,EDUHS,"119,149","84,097",California
2021,29.1,,EDU,EDUHSGRAD,"119,149","84,097",California
2021,33.9,"$15,000 - $24,999",INC,INC1525,"119,149","84,097",California
2021,35.7,,RACE,RACEHIS,"119,149","84,097",California
2021,22.9,Data not reported,INC,INCNR,"119,149","84,097",California
2021,31.7,,AGEYR,AGEYR5564,"119,149","84,097",California
2021,19.5,,AGEYR,AGEYR1824,"119,149","84,097",California
2021,33.7,"$25,000 - $34,999",INC,INC2535,"119,149","84,097",California
2021,37.0,,RACE,RACEBLK,"119,149","84,097",California
2022,32.7,,AGEYR,AGEYR4554,"130,718","91,905",California
2022,36.0,"Less than $15,000",INC,INCLESS15,"130,718","91,905",California
2022,28.4,,AGEYR,AGEYR2534,"130,718","91,905",California
2022,20.2,,EDU,EDUCOGRAD,"130,718","91,905",California
2022,36.7,,EDU,EDUHS,"130,718","91,905",California
2022,13.8,,AGEYR,AGEYR1824,"130,718","91,905",California
2022,42.4,,RACE,RACENAA,"130,718","91,905",California
2022,12.5,,RACE,RACEASN,"130,718","91,905",California
2022,38.7,,RACE,RACEBLK,"130,718","91,905",California
2022,28.6,,RACE,RACEHPI,"130,718","91,905",California
2022,29.0,,EDU,EDUHSGRAD,"130,718","91,905",California
2022,28.2,,GEN,MALE,"130,718","91,905",California
2022,29.3,"$35,000 - $49,999",INC,INC3550,"130,718","91,905",California
2022,29.6,,AGEYR,AGEYR5564,"130,718","91,905",California
2022,25.8,,RACE,RACEWHT,"130,718","91,905",California
2022,25.3,Data not reported,INC,INCNR,"130,718","91,905",California
2022,28.1,,OVR,OVERALL,"130,718","91,905",California
2022,36.0,,RACE,RACEHIS,"130,718","91,905",California
2022,31.4,"$15,000 - $24,999",INC,INC1525,"130,718","91,905",California
2022,34.8,,AGEYR,AGEYR3544,"130,718","91,905",California
2022,32.0,,EDU,EDUCOTEC,"130,718","91,905",California
2022,31.1,"$50,000 - $74,999",INC,INC5075,"130,718","91,905",California
2022,25.5,,AGEYR,AGEYR65PLUS,"130,718","91,905",California
2022,27.9,,GEN,FEMALE,"130,718","91,905",California
2022,26.6,,RACE,RACE2PLUS,"130,718","91,905",California
2022,34.0,"$25,000 - $34,999",INC,INC2535,"130,718","91,905",California
2022,24.5,"$75,000 or greater",INC,INC75PLUS,"130,718","91,905",California
2011,10.7,,AGEYR,AGEYR1824,"64,106","49,415",North Dakota
2011,28.3,,AGEYR,AGEYR2534,"64,106","49,415",North Dakota
2011,18.7,Data not reported,INC,INCNR,"64,106","49,415",North Dakota
2011,27.8,,OVR,OVERALL,"64,106","49,415",North Dakota
2011,36.6,,RACE,RACEHIS,"64,106","49,415",North Dakota
2011,35.1,,AGEYR,AGEYR3544,"64,106","49,415",North Dakota
2011,29.2,,EDU,EDUCOTEC,"64,106","49,415",North Dakota
2011,29.0,"$50,000 - $74,999",INC,INC5075,"64,106","49,415",North Dakota
2011,25.1,,EDU,EDUHS,"64,106","49,415",North Dakota
2011,26.9,,RACE,RACEWHT,"64,106","49,415",North Dakota
2011,26.6,"$15,000 - $24,999",INC,INC1525,"64,106","49,415",North Dakota
2011,44.1,,RACE,RACENAA,"64,106","49,415",North Dakota
2011,36.2,,AGEYR,AGEYR5564,"64,106","49,415",North Dakota
2011,33.0,"Less than $15,000",INC,INCLESS15,"64,106","49,415",North Dakota
2011,26.5,,EDU,EDUCOGRAD,"64,106","49,415",North Dakota
2011,30.0,,GEN,MALE,"64,106","49,415",North Dakota
2011,32.6,"$35,000 - $49,999",INC,INC3550,"64,106","49,415",North Dakota
2011,28.7,"$25,000 - $34,999",INC,INC2535,"64,106","49,415",North Dakota
2011,28.0,,EDU,EDUHSGRAD,"64,106","49,415",North Dakota
2011,34.1,,AGEYR,AGEYR4554,"64,106","49,415",North Dakota
2011,25.4,,GEN,FEMALE,"64,106","49,415",North Dakota
2011,27.0,"$75,000 or greater",INC,INC75PLUS,"64,106","49,415",North Dakota
2011,24.4,,AGEYR,AGEYR65PLUS,"64,106","49,415",North Dakota
2012,29.7,,OVR,OVERALL,"67,426","51,641",North Dakota
2012,31.1,"$50,000 - $74,999",INC,INC5075,"67,426","51,641",North Dakota
2012,31.2,"$75,000 or greater",INC,INC75PLUS,"67,426","51,641",North Dakota
2012,33.9,,AGEYR,AGEYR4554,"67,426","51,641",North Dakota
2012,27.3,,AGEYR,AGEYR65PLUS,"67,426","51,641",North Dakota
2012,25.5,,AGEYR,AGEYR2534,"67,426","51,641",North Dakota
2012,18.1,,AGEYR,AGEYR1824,"67,426","51,641",North Dakota
2012,32.3,,GEN,MALE,"67,426","51,641",North Dakota
2012,32.2,"$35,000 - $49,999",INC,INC3550,"67,426","51,641",North Dakota
2012,32.1,"$15,000 - $24,999",INC,INC1525,"67,426","51,641",North Dakota
2012,20.0,Data not reported,INC,INCNR,"67,426","51,641",North Dakota
2012,26.7,,GEN,FEMALE,"67,426","51,641",North Dakota
2012,26.8,"$25,000 - $34,999",INC,INC2535,"67,426","51,641",North Dakota
2012,38.3,,EDU,EDUHS,"67,426","51,641",North Dakota
2012,36.2,,AGEYR,AGEYR5564,"67,426","51,641",North Dakota
2012,41.8,,RACE,RACENAA,"67,426","51,641",North Dakota
2012,30.9,"Less than $15,000",INC,INCLESS15,"67,426","51,641",North Dakota
2012,29.9,,EDU,EDUHSGRAD,"67,426","51,641",North Dakota
2012,25.0,,EDU,EDUCOGRAD,"67,426","51,641",North Dakota
2012,29.1,,RACE,RACEWHT,"67,426","51,641",North Dakota
2012,37.1,,AGEYR,AGEYR3544,"67,426","51,641",North Dakota
2012,30.2,,EDU,EDUCOTEC,"67,426","51,641",North Dakota
2012,38.6,,RACE,RACEHIS,"67,426","51,641",North Dakota
2013,28.6,,EDU,EDUHS,"70,235","53,741",North Dakota
2013,36.1,,RACE,RACENAA,"70,235","53,741",North Dakota
2013,31.0,,OVR,OVERALL,"70,235","53,741",North Dakota
2013,26.8,,EDU,EDUCOGRAD,"70,235","53,741",North Dakota
2013,30.0,Data not reported,INC,INCNR,"70,235","53,741",North Dakota
2013,33.7,,GEN,MALE,"70,235","53,741",North Dakota
2013,30.5,"$35,000 - $49,999",INC,INC3550,"70,235","53,741",North Dakota
2013,17.5,,AGEYR,AGEYR1824,"70,235","53,741",North Dakota
2013,32.0,,EDU,EDUHSGRAD,"70,235","53,741",North Dakota
2013,35.1,"$25,000 - $34,999",INC,INC2535,"70,235","53,741",North Dakota
2013,31.2,,RACE,RACEWHT,"70,235","53,741",North Dakota
2013,36.6,"$15,000 - $24,999",INC,INC1525,"70,235","53,741",North Dakota
2013,28.5,"$75,000 or greater",INC,INC75PLUS,"70,235","53,741",North Dakota
2013,33.6,,RACE,RACEHIS,"70,235","53,741",North Dakota
2013,34.9,,AGEYR,AGEYR3544,"70,235","53,741",North Dakota
2013,30.1,"Less than $15,000",INC,INCLESS15,"70,235","53,741",North Dakota
2013,29.3,,AGEYR,AGEYR65PLUS,"70,235","53,741",North Dakota
2013,30.2,"$50,000 - $74,999",INC,INC5075,"70,235","53,741",North Dakota
2013,28.4,,AGEYR,AGEYR2534,"70,235","53,741",North Dakota
2013,36.7,,AGEYR,AGEYR4554,"70,235","53,741",North Dakota
2013,33.4,,EDU,EDUCOTEC,"70,235","53,741",North Dakota
2013,28.0,,GEN,FEMALE,"70,235","53,741",North Dakota
2013,39.2,,AGEYR,AGEYR5564,"70,235","53,741",North Dakota
2014,29.9,,AGEYR,AGEYR65PLUS,"73,272","55,579",North Dakota
2014,32.0,,AGEYR,AGEYR2534,"73,272","55,579",North Dakota
2014,40.9,,RACE,RACEHIS,"73,272","55,579",North Dakota
2014,35.1,"Less than $15,000",INC,INCLESS15,"73,272","55,579",North Dakota
2014,33.8,"$35,000 - $49,999",INC,INC3550,"73,272","55,579",North Dakota
2014,29.5,,GEN,FEMALE,"73,272","55,579",North Dakota
2014,28.5,Data not reported,INC,INCNR,"73,272","55,579",North Dakota
2014,34.7,,GEN,MALE,"73,272","55,579",North Dakota
2014,31.8,,RACE,RACEWHT,"73,272","55,579",North Dakota
2014,29.8,"$75,000 or greater",INC,INC75PLUS,"73,272","55,579",North Dakota
2014,36.8,"$50,000 - $74,999",INC,INC5075,"73,272","55,579",North Dakota
2014,40.9,,RACE,RACENAA,"73,272","55,579",North Dakota
2014,36.8,,AGEYR,AGEYR4554,"73,272","55,579",North Dakota
2014,34.9,,EDU,EDUCOTEC,"73,272","55,579",North Dakota
2014,33.3,,EDU,EDUHS,"73,272","55,579",North Dakota
2014,26.9,,EDU,EDUCOGRAD,"73,272","55,579",North Dakota
2014,36.8,,AGEYR,AGEYR5564,"73,272","55,579",North Dakota
2014,16.3,,AGEYR,AGEYR1824,"73,272","55,579",North Dakota
2014,33.0,,EDU,EDUHSGRAD,"73,272","55,579",North Dakota
2014,32.2,,OVR,OVERALL,"73,272","55,579",North Dakota
2014,29.4,"$25,000 - $34,999",INC,INC2535,"73,272","55,579",North Dakota
2014,34.3,"$15,000 - $24,999",INC,INC1525,"73,272","55,579",North Dakota
2014,42.6,,AGEYR,AGEYR3544,"73,272","55,579",North Dakota
2015,34.1,,EDU,EDUHSGRAD,"76,185","57,181",North Dakota
2015,42.0,,RACE,RACE2PLUS,"76,185","57,181",North Dakota
2015,24.8,,AGEYR,AGEYR2534,"76,185","57,181",North Dakota
2015,35.6,,AGEYR,AGEYR5564,"76,185","57,181",North Dakota
2015,30.9,,AGEYR,AGEYR65PLUS,"76,185","57,181",North Dakota
2015,30.3,"$35,000 - $49,999",INC,INC3550,"76,185","57,181",North Dakota
2015,34.5,,GEN,MALE,"76,185","57,181",North Dakota
2015,31.2,"$75,000 or greater",INC,INC75PLUS,"76,185","57,181",North Dakota
2015,40.2,,AGEYR,AGEYR3544,"76,185","57,181",North Dakota
2015,34.7,"$25,000 - $34,999",INC,INC2535,"76,185","57,181",North Dakota
2015,30.7,"$50,000 - $74,999",INC,INC5075,"76,185","57,181",North Dakota
2015,38.6,,AGEYR,AGEYR4554,"76,185","57,181",North Dakota
2015,31.0,,OVR,OVERALL,"76,185","57,181",North Dakota
2015,16.7,,AGEYR,AGEYR1824,"76,185","57,181",North Dakota
2015,27.1,,GEN,FEMALE,"76,185","57,181",North Dakota
2015,26.3,,EDU,EDUCOGRAD,"76,185","57,181",North Dakota
2015,34.2,"Less than $15,000",INC,INCLESS15,"76,185","57,181",North Dakota
2015,35.0,"$15,000 - $24,999",INC,INC1525,"76,185","57,181",North Dakota
2015,31.1,,RACE,RACEWHT,"76,185","57,181",North Dakota
2015,31.7,,EDU,EDUCOTEC,"76,185","57,181",North Dakota
2015,39.3,,RACE,RACENAA,"76,185","57,181",North Dakota
2015,23.5,Data not reported,INC,INCNR,"76,185","57,181",North Dakota
2015,32.1,,EDU,EDUHS,"76,185","57,181",North Dakota
2016,32.2,,GEN,MALE,"78,828","59,114",North Dakota
2016,38.4,"$25,000 - $34,999",INC,INC2535,"78,828","59,114",North Dakota
2016,20.7,Data not reported,INC,INCNR,"78,828","59,114",North Dakota
2016,46.7,,RACE,RACENAA,"78,828","59,114",North Dakota
2016,34.9,"Less than $15,000",INC,INCLESS15,"78,828","59,114",North Dakota
2016,32.7,,RACE,RACE2PLUS,"78,828","59,114",North Dakota
2016,30.5,,EDU,EDUHS,"78,828","59,114",North Dakota
2016,36.0,,AGEYR,AGEYR5564,"78,828","59,114",North Dakota
2016,28.7,,EDU,EDUCOGRAD,"78,828","59,114",North Dakota
2016,34.0,,EDU,EDUCOTEC,"78,828","59,114",North Dakota
2016,38.3,,AGEYR,AGEYR4554,"78,828","59,114",North Dakota
2016,32.0,,AGEYR,AGEYR2534,"78,828","59,114",North Dakota
2016,17.7,,AGEYR,AGEYR1824,"78,828","59,114",North Dakota
2016,32.5,"$50,000 - $74,999",INC,INC5075,"78,828","59,114",North Dakota
2016,32.1,,AGEYR,AGEYR65PLUS,"78,828","59,114",North Dakota
2016,31.9,,OVR,OVERALL,"78,828","59,114",North Dakota
2016,35.0,"$35,000 - $49,999",INC,INC3550,"78,828","59,114",North Dakota
2016,30.2,"$75,000 or greater",INC,INC75PLUS,"78,828","59,114",North Dakota
2016,31.6,,GEN,FEMALE,"78,828","59,114",North Dakota
2016,32.5,,EDU,EDUHSGRAD,"78,828","59,114",North Dakota
2016,31.8,,RACE,RACEWHT,"78,828","59,114",North Dakota
2016,33.7,"$15,000 - $24,999",INC,INC1525,"78,828","59,114",North Dakota
2016,35.5,,AGEYR,AGEYR3544,"78,828","59,114",North Dakota
2016,40.7,,RACE,RACEHIS,"78,828","59,114",North Dakota
2017,37.3,"Less than $15,000",INC,INCLESS15,"81,334","61,285",North Dakota
2017,30.8,,EDU,EDUHS,"81,334","61,285",North Dakota
2017,38.6,,AGEYR,AGEYR5564,"81,334","61,285",North Dakota
2017,32.1,,AGEYR,AGEYR65PLUS,"81,334","61,285",North Dakota
2017,26.6,,EDU,EDUCOGRAD,"81,334","61,285",North Dakota
2017,38.0,,AGEYR,AGEYR4554,"81,334","61,285",North Dakota
2017,38.7,,RACE,RACEHIS,"81,334","61,285",North Dakota
2017,35.0,,GEN,MALE,"81,334","61,285",North Dakota
2017,33.1,"$50,000 - $74,999",INC,INC5075,"81,334","61,285",North Dakota
2017,31.5,"$25,000 - $34,999",INC,INC2535,"81,334","61,285",North Dakota
2017,38.3,"$35,000 - $49,999",INC,INC3550,"81,334","61,285",North Dakota
2017,26.8,,RACE,RACEBLK,"81,334","61,285",North Dakota
2017,36.7,"$15,000 - $24,999",INC,INC1525,"81,334","61,285",North Dakota
2017,31.2,,GEN,FEMALE,"81,334","61,285",North Dakota
2017,46.4,,RACE,RACENAA,"81,334","61,285",North Dakota
2017,21.5,,AGEYR,AGEYR1824,"81,334","61,285",North Dakota
2017,42.7,,RACE,RACE2PLUS,"81,334","61,285",North Dakota
2017,33.2,,OVR,OVERALL,"81,334","61,285",North Dakota
2017,28.7,Data not reported,INC,INCNR,"81,334","61,285",North Dakota
2017,35.6,,EDU,EDUCOTEC,"81,334","61,285",North Dakota
2017,38.5,,AGEYR,AGEYR3544,"81,334","61,285",North Dakota
2017,30.4,"$75,000 or greater",INC,INC75PLUS,"81,334","61,285",North Dakota
2017,32.8,,RACE,RACEWHT,"81,334","61,285",North Dakota
2017,31.5,,AGEYR,AGEYR2534,"81,334","61,285",North Dakota
2017,36.7,,EDU,EDUHSGRAD,"81,334","61,285",North Dakota
2018,21.1,,AGEYR,AGEYR1824,"84,043","63,473",North Dakota
2018,37.3,,AGEYR,AGEYR5564,"84,043","63,473",North Dakota
2018,34.2,,GEN,FEMALE,"84,043","63,473",North Dakota
2018,41.0,,RACE,RACEHIS,"84,043","63,473",North Dakota
2018,34.9,"$75,000 or greater",INC,INC75PLUS,"84,043","63,473",North Dakota
2018,34.4,"$35,000 - $49,999",INC,INC3550,"84,043","63,473",North Dakota
2018,40.7,,AGEYR,AGEYR3544,"84,043","63,473",North Dakota
2018,38.1,"$25,000 - $34,999",INC,INC2535,"84,043","63,473",North Dakota
2018,29.2,,RACE,RACEBLK,"84,043","63,473",North Dakota
2018,36.0,,GEN,MALE,"84,043","63,473",North Dakota
2018,34.3,,AGEYR,AGEYR65PLUS,"84,043","63,473",North Dakota
2018,35.7,,AGEYR,AGEYR2534,"84,043","63,473",North Dakota
2018,38.2,,EDU,EDUHSGRAD,"84,043","63,473",North Dakota
2018,44.8,,RACE,RACENAA,"84,043","63,473",North Dakota
2018,31.2,,EDU,EDUCOGRAD,"84,043","63,473",North Dakota
2018,33.8,"Less than $15,000",INC,INCLESS15,"84,043","63,473",North Dakota
2018,36.2,"$50,000 - $74,999",INC,INC5075,"84,043","63,473",North Dakota
2018,36.1,,EDU,EDUCOTEC,"84,043","63,473",North Dakota
2018,37.0,,RACE,RACE2PLUS,"84,043","63,473",North Dakota
2018,33.4,,EDU,EDUHS,"84,043","63,473",North Dakota
2018,30.4,Data not reported,INC,INCNR,"84,043","63,473",North Dakota
2018,41.7,,AGEYR,AGEYR4554,"84,043","63,473",North Dakota
2018,35.1,,OVR,OVERALL,"84,043","63,473",North Dakota
2018,38.1,"$15,000 - $24,999",INC,INC1525,"84,043","63,473",North Dakota
2018,34.9,,RACE,RACEWHT,"84,043","63,473",North Dakota
2019,33.9,,EDU,EDUHSGRAD,"85,476","64,894",North Dakota
2019,37.9,"$50,000 - $74,999",INC,INC5075,"85,476","64,894",North Dakota
2019,32.9,,AGEYR,AGEYR2534,"85,476","64,894",North Dakota
2019,34.1,"$35,000 - $49,999",INC,INC3550,"85,476","64,894",North Dakota
2019,25.9,,RACE,RACE2PLUS,"85,476","64,894",North Dakota
2019,46.5,,AGEYR,AGEYR3544,"85,476","64,894",North Dakota
2019,34.6,,RACE,RACEWHT,"85,476","64,894",North Dakota
2019,35.8,,EDU,EDUHS,"85,476","64,894",North Dakota
2019,16.7,,AGEYR,AGEYR1824,"85,476","64,894",North Dakota
2019,35.2,"Less than $15,000",INC,INCLESS15,"85,476","64,894",North Dakota
2019,42.1,,AGEYR,AGEYR4554,"85,476","64,894",North Dakota
2019,31.9,,EDU,EDUCOGRAD,"85,476","64,894",North Dakota
2019,23.9,Data not reported,INC,INCNR,"85,476","64,894",North Dakota
2019,33.1,,GEN,FEMALE,"85,476","64,894",North Dakota
2019,37.4,,AGEYR,AGEYR5564,"85,476","64,894",North Dakota
2019,31.1,"$15,000 - $24,999",INC,INC1525,"85,476","64,894",North Dakota
2019,37.1,,EDU,EDUCOTEC,"85,476","64,894",North Dakota
2019,38.5,,RACE,RACEHIS,"85,476","64,894",North Dakota
2019,36.3,,GEN,MALE,"85,476","64,894",North Dakota
2019,38.0,"$75,000 or greater",INC,INC75PLUS,"85,476","64,894",North Dakota
2019,34.8,,OVR,OVERALL,"85,476","64,894",North Dakota
2019,33.4,,AGEYR,AGEYR65PLUS,"85,476","64,894",North Dakota
2019,57.8,,RACE,RACENAA,"85,476","64,894",North Dakota
2019,34.8,"$25,000 - $34,999",INC,INC2535,"85,476","64,894",North Dakota
2020,35.6,,EDU,EDUCOTEC,"85,506","65,315",North Dakota
2020,37.2,,AGEYR,AGEYR3544,"85,506","65,315",North Dakota
2020,34.5,,RACE,RACEHIS,"85,506","65,315",North Dakota
2020,40.8,"$15,000 - $24,999",INC,INC1525,"85,506","65,315",North Dakota
2020,52.8,,RACE,RACENAA,"85,506","65,315",North Dakota
2020,35.3,,EDU,EDUHSGRAD,"85,506","65,315",North Dakota
2020,32.2,,AGEYR,AGEYR2534,"85,506","65,315",North Dakota
2020,26.5,Data not reported,INC,INCNR,"85,506","65,315",North Dakota
2020,34.4,"$25,000 - $34,999",INC,INC2535,"85,506","65,315",North Dakota
2020,34.3,"$35,000 - $49,999",INC,INC3550,"85,506","65,315",North Dakota
2020,32.9,"$75,000 or greater",INC,INC75PLUS,"85,506","65,315",North Dakota
2020,36.5,,AGEYR,AGEYR5564,"85,506","65,315",North Dakota
2020,34.5,,GEN,MALE,"85,506","65,315",North Dakota
2020,32.3,,RACE,RACEWHT,"85,506","65,315",North Dakota
2020,35.0,,EDU,EDUHS,"85,506","65,315",North Dakota
2020,35.3,"$50,000 - $74,999",INC,INC5075,"85,506","65,315",North Dakota
2020,32.1,,AGEYR,AGEYR65PLUS,"85,506","65,315",North Dakota
2020,31.5,,GEN,FEMALE,"85,506","65,315",North Dakota
2020,21.4,,AGEYR,AGEYR1824,"85,506","65,315",North Dakota
2020,26.9,,EDU,EDUCOGRAD,"85,506","65,315",North Dakota
2020,33.1,,OVR,OVERALL,"85,506","65,315",North Dakota
2020,39.3,,AGEYR,AGEYR4554,"85,506","65,315",North Dakota
2020,30.7,"Less than $15,000",INC,INCLESS15,"85,506","65,315",North Dakota
2021,34.7,,RACE,RACEWHT,"89,443","68,131",North Dakota
2021,32.0,,AGEYR,AGEYR2534,"89,443","68,131",North Dakota
2021,40.1,"$25,000 - $34,999",INC,INC2535,"89,443","68,131",North Dakota
2021,33.1,,GEN,FEMALE,"89,443","68,131",North Dakota
2021,31.6,,EDU,EDUCOGRAD,"89,443","68,131",North Dakota
2021,40.6,"$50,000 - $74,999",INC,INC5075,"89,443","68,131",North Dakota
2021,35.2,,OVR,OVERALL,"89,443","68,131",North Dakota
2021,41.6,,EDU,EDUHS,"89,443","68,131",North Dakota
2021,35.6,,AGEYR,AGEYR65PLUS,"89,443","68,131",North Dakota
2021,31.4,Data not reported,INC,INCNR,"89,443","68,131",North Dakota
2021,36.3,"$15,000 - $24,999",INC,INC1525,"89,443","68,131",North Dakota
2021,40.4,,AGEYR,AGEYR3544,"89,443","68,131",North Dakota
2021,44.2,"Less than $15,000",INC,INCLESS15,"89,443","68,131",North Dakota
2021,33.3,"$75,000 or greater",INC,INC75PLUS,"89,443","68,131",North Dakota
2021,28.5,,RACE,RACEBLK,"89,443","68,131",North Dakota
2021,37.1,,GEN,MALE,"89,443","68,131",North Dakota
2021,41.9,,AGEYR,AGEYR4554,"89,443","68,131",North Dakota
2021,51.5,,RACE,RACENAA,"89,443","68,131",North Dakota
2021,37.5,,EDU,EDUCOTEC,"89,443","68,131",North Dakota
2021,35.6,"$35,000 - $49,999",INC,INC3550,"89,443","68,131",North Dakota
2021,42.5,,AGEYR,AGEYR5564,"89,443","68,131",North Dakota
2021,33.9,,EDU,EDUHSGRAD,"89,443","68,131",North Dakota
2021,37.3,,RACE,RACEHIS,"89,443","68,131",North Dakota
2021,18.0,,AGEYR,AGEYR1824,"89,443","68,131",North Dakota
2021,28.0,,RACE,RACE2PLUS,"89,443","68,131",North Dakota
2022,34.1,"$15,000 - $24,999",INC,INC1525,"97,221","73,959",North Dakota
2022,35.8,,RACE,RACEWHT,"97,221","73,959",North Dakota
2022,35.4,,OVR,OVERALL,"97,221","73,959",North Dakota
2022,25.6,,RACE,RACEBLK,"97,221","73,959",North Dakota
2022,23.1,,AGEYR,AGEYR1824,"97,221","73,959",North Dakota
2022,31.0,,AGEYR,AGEYR2534,"97,221","73,959",North Dakota
