,Unnamed: 0,Date,Year,Month,Unit,Animal,Weight,Type_Of_Meat
3204,3204,Dec-02,2002,12,Million Pounds,Turkey,334.34,Poultry
3205,3205,Nov-02,2002,11,Million Pounds,Turkey,624.94,Poultry
3206,3206,Oct-02,2002,10,Million Pounds,Turkey,672.38,Poultry
3207,3207,Sep-02,2002,9,Million Pounds,Turkey,685.62,Poultry
3208,3208,Aug-02,2002,8,Million Pounds,Turkey,706.19,Poultry
3209,3209,Jul-02,2002,7,Million Pounds,Turkey,644.1,Poultry
3210,3210,Jun-02,2002,6,Million Pounds,Turkey,578.23,Poultry
3211,3211,May-02,2002,5,Million Pounds,Turkey,515.19,Poultry
3212,3212,Apr-02,2002,4,Million Pounds,Turkey,457.57,Poultry
3213,3213,Mar-02,2002,3,Million Pounds,Turkey,413.24,Poultry
3214,3214,Feb-02,2002,2,Million Pounds,Turkey,327.06,Poultry
3215,3215,Jan-02,2002,1,Million Pounds,Turkey,240.52,Poultry
3216,3216,Dec-01,2001,12,Million Pounds,Turkey,260.03,Poultry
3217,3217,Nov-01,2001,11,Million Pounds,Turkey,497.93,Poultry
3218,3218,Oct-01,2001,10,Million Pounds,Turkey,541.98,Poultry
3219,3219,Sep-01,2001,9,Million Pounds,Turkey,545.31,Poultry
3220,3220,Aug-01,2001,8,Million Pounds,Turkey,534.17,Poultry
3221,3221,Jul-01,2001,7,Million Pounds,Turkey,506.69,Poultry
3222,3222,Jun-01,2001,6,Million Pounds,Turkey,456.03,Poultry
3223,3223,May-01,2001,5,Million Pounds,Turkey,392.61,Poultry
3224,3224,Apr-01,2001,4,Million Pounds,Turkey,355.76,Poultry
3225,3225,Mar-01,2001,3,Million Pounds,Turkey,333.52,Poultry
3226,3226,Feb-01,2001,2,Million Pounds,Turkey,291.42,Poultry
3227,3227,Jan-01,2001,1,Million Pounds,Turkey,241.28,Poultry
3228,3228,Dec-00,2000,12,Million Pounds,Turkey,261.12,Poultry
3229,3229,Nov-00,2000,11,Million Pounds,Turkey,473.9,Poultry
3230,3230,Oct-00,2000,10,Million Pounds,Turkey,528.07,Poultry
3231,3231,Sep-00,2000,9,Million Pounds,Turkey,524.93,Poultry
3232,3232,Aug-00,2000,8,Million Pounds,Turkey,524.04,Poultry
3233,3233,Jul-00,2000,7,Million Pounds,Turkey,506.79,Poultry
3234,3234,Jun-00,2000,6,Million Pounds,Turkey,480.27,Poultry
3235,3235,May-00,2000,5,Million Pounds,Turkey,416.87,Poultry
3236,3236,Apr-00,2000,4,Million Pounds,Turkey,391.37,Poultry
3237,3237,Mar-00,2000,3,Million Pounds,Turkey,353.9,Poultry
3238,3238,Feb-00,2000,2,Million Pounds,Turkey,319.35,Poultry
3239,3239,Jan-00,2000,1,Million Pounds,Turkey,254.25,Poultry
3240,3240,Dec-99,1999,12,Million Pounds,Turkey,252.27,Poultry
3241,3241,Nov-99,1999,11,Million Pounds,Turkey,494.5,Poultry
3242,3242,Oct-99,1999,10,Million Pounds,Turkey,596.36,Poultry
3243,3243,Sep-99,1999,9,Million Pounds,Turkey,580.31,Poultry
3244,3244,Aug-99,1999,8,Million Pounds,Turkey,599.01,Poultry
3245,3245,Jul-99,1999,7,Million Pounds,Turkey,556.14,Poultry
3246,3246,Jun-99,1999,6,Million Pounds,Turkey,494.28,Poultry
3247,3247,May-99,1999,5,Million Pounds,Turkey,455.41,Poultry
3248,3248,Apr-99,1999,4,Million Pounds,Turkey,374.95,Poultry
3249,3249,Mar-99,1999,3,Million Pounds,Turkey,375.63,Poultry
3250,3250,Feb-99,1999,2,Million Pounds,Turkey,363.84,Poultry
3251,3251,Jan-99,1999,1,Million Pounds,Turkey,304.31,Poultry
3252,3252,Dec-98,1998,12,Million Pounds,Turkey,310.36,Poultry
3253,3253,Nov-98,1998,11,Million Pounds,Turkey,658.73,Poultry
3254,3254,Oct-98,1998,10,Million Pounds,Turkey,699.49,Poultry
3255,3255,Sep-98,1998,9,Million Pounds,Turkey,706.83,Poultry
3256,3256,Aug-98,1998,8,Million Pounds,Turkey,701.78,Poultry
3257,3257,Jul-98,1998,7,Million Pounds,Turkey,656.5,Poultry
3258,3258,Jun-98,1998,6,Million Pounds,Turkey,614.14,Poultry
3259,3259,May-98,1998,5,Million Pounds,Turkey,579.66,Poultry
3260,3260,Apr-98,1998,4,Million Pounds,Turkey,527.02,Poultry
3261,3261,Mar-98,1998,3,Million Pounds,Turkey,512.67,Poultry
3262,3262,Feb-98,1998,2,Million Pounds,Turkey,497.58,Poultry
3263,3263,Jan-98,1998,1,Million Pounds,Turkey,415.05,Poultry
3264,3264,Dec-97,1997,12,Million Pounds,Turkey,438.56,Poultry
3265,3265,Nov-97,1997,11,Million Pounds,Turkey,736.64,Poultry
3266,3266,Oct-97,1997,10,Million Pounds,Turkey,770.71,Poultry
3267,3267,Sep-97,1997,9,Million Pounds,Turkey,742.01,Poultry
3268,3268,Aug-97,1997,8,Million Pounds,Turkey,714.32,Poultry
3269,3269,Jul-97,1997,7,Million Pounds,Turkey,667.85,Poultry
3270,3270,Jun-97,1997,6,Million Pounds,Turkey,611.78,Poultry
3271,3271,May-97,1997,5,Million Pounds,Turkey,543.27,Poultry
3272,3272,Apr-97,1997,4,Million Pounds,Turkey,496.48,Poultry
3273,3273,Mar-97,1997,3,Million Pounds,Turkey,446.38,Poultry
3274,3274,Feb-97,1997,2,Million Pounds,Turkey,401.05,Poultry
3275,3275,Jan-97,1997,1,Million Pounds,Turkey,327.95,Poultry
3276,3276,Dec-96,1996,12,Million Pounds,Turkey,347.77,Poultry
3277,3277,Nov-96,1996,11,Million Pounds,Turkey,658.3,Poultry
3278,3278,Oct-96,1996,10,Million Pounds,Turkey,721.02,Poultry
3279,3279,Sep-96,1996,9,Million Pounds,Turkey,723.19,Poultry
3280,3280,Aug-96,1996,8,Million Pounds,Turkey,718.17,Poultry
3281,3281,Jul-96,1996,7,Million Pounds,Turkey,679.74,Poultry
3282,3282,Jun-96,1996,6,Million Pounds,Turkey,587.44,Poultry
3283,3283,May-96,1996,5,Million Pounds,Turkey,514.54,Poultry
3284,3284,Apr-96,1996,4,Million Pounds,Turkey,445.36,Poultry
3285,3285,Mar-96,1996,3,Million Pounds,Turkey,423.1,Poultry
3286,3286,Feb-96,1996,2,Million Pounds,Turkey,339.18,Poultry
3287,3287,Jan-96,1996,1,Million Pounds,Turkey,271.33,Poultry
3288,3288,Dec-95,1995,12,Million Pounds,Turkey,270.05,Poultry
3289,3289,Nov-95,1995,11,Million Pounds,Turkey,644.2,Poultry
3290,3290,Oct-95,1995,10,Million Pounds,Turkey,686.04,Poultry
3291,3291,Sep-95,1995,9,Million Pounds,Turkey,655.29,Poultry
3292,3292,Aug-95,1995,8,Million Pounds,Turkey,651.12,Poultry
3293,3293,Jul-95,1995,7,Million Pounds,Turkey,598.79,Poultry
3294,3294,Jun-95,1995,6,Million Pounds,Turkey,536.33,Poultry
3295,3295,May-95,1995,5,Million Pounds,Turkey,466.15,Poultry
3296,3296,Apr-95,1995,4,Million Pounds,Turkey,432.07,Poultry
3297,3297,Mar-95,1995,3,Million Pounds,Turkey,359.54,Poultry
3298,3298,Feb-95,1995,2,Million Pounds,Turkey,312.85,Poultry
3299,3299,Jan-95,1995,1,Million Pounds,Turkey,254.44,Poultry
3300,3300,Dec-94,1994,12,Million Pounds,Turkey,280.67,Poultry
3301,3301,Nov-94,1994,11,Million Pounds,Turkey,636.23,Poultry
3302,3302,Oct-94,1994,10,Million Pounds,Turkey,648.59,Poultry
3303,3303,Sep-94,1994,9,Million Pounds,Turkey,623.42,Poultry
3304,3304,Aug-94,1994,8,Million Pounds,Turkey,588.14,Poultry
3305,3305,Jul-94,1994,7,Million Pounds,Turkey,539.23,Poultry
3306,3306,Jun-94,1994,6,Million Pounds,Turkey,461.39,Poultry
3307,3307,May-94,1994,5,Million Pounds,Turkey,399.14,Poultry
3308,3308,Apr-94,1994,4,Million Pounds,Turkey,346.51,Poultry
3309,3309,Mar-94,1994,3,Million Pounds,Turkey,304.84,Poultry
3310,3310,Feb-94,1994,2,Million Pounds,Turkey,279.81,Poultry
3311,3311,Jan-94,1994,1,Million Pounds,Turkey,249.05,Poultry
3312,3312,Dec-93,1993,12,Million Pounds,Turkey,290.58,Poultry
3313,3313,Nov-93,1993,11,Million Pounds,Turkey,683.62,Poultry
3314,3314,Oct-93,1993,10,Million Pounds,Turkey,713.79,Poultry
3315,3315,Sep-93,1993,9,Million Pounds,Turkey,678.59,Poultry
3316,3316,Aug-93,1993,8,Million Pounds,Turkey,624.16,Poultry
3317,3317,Jul-93,1993,7,Million Pounds,Turkey,556.15,Poultry
3318,3318,Jun-93,1993,6,Million Pounds,Turkey,473.97,Poultry
3319,3319,May-93,1993,5,Million Pounds,Turkey,424.4,Poultry
3320,3320,Apr-93,1993,4,Million Pounds,Turkey,359.16,Poultry
3321,3321,Mar-93,1993,3,Million Pounds,Turkey,359.83,Poultry
3322,3322,Feb-93,1993,2,Million Pounds,Turkey,314.71,Poultry
3323,3323,Jan-93,1993,1,Million Pounds,Turkey,271.72,Poultry
3324,3324,Dec-92,1992,12,Million Pounds,Turkey,320.51,Poultry
3325,3325,Nov-92,1992,11,Million Pounds,Turkey,714.69,Poultry
3326,3326,Oct-92,1992,10,Million Pounds,Turkey,734.4,Poultry
3327,3327,Sep-92,1992,9,Million Pounds,Turkey,684.23,Poultry
3328,3328,Aug-92,1992,8,Million Pounds,Turkey,662.1,Poultry
3329,3329,Jul-92,1992,7,Million Pounds,Turkey,580.11,Poultry
3330,3330,Jun-92,1992,6,Million Pounds,Turkey,486.78,Poultry
3331,3331,May-92,1992,5,Million Pounds,Turkey,430.2,Poultry
3332,3332,Apr-92,1992,4,Million Pounds,Turkey,392.29,Poultry
3333,3333,Mar-92,1992,3,Million Pounds,Turkey,354.05,Poultry
3334,3334,Feb-92,1992,2,Million Pounds,Turkey,325.54,Poultry
3335,3335,Jan-92,1992,1,Million Pounds,Turkey,264.13,Poultry
3336,3336,Dec-91,1991,12,Million Pounds,Turkey,305.53,Poultry
3337,3337,Nov-91,1991,11,Million Pounds,Turkey,653.04,Poultry
3338,3338,Oct-91,1991,10,Million Pounds,Turkey,667.22,Poultry
3339,3339,Sep-91,1991,9,Million Pounds,Turkey,625.85,Poultry
3340,3340,Aug-91,1991,8,Million Pounds,Turkey,571.29,Poultry
3341,3341,Jul-91,1991,7,Million Pounds,Turkey,503.06,Poultry
3342,3342,Jun-91,1991,6,Million Pounds,Turkey,453.41,Poultry
3343,3343,May-91,1991,5,Million Pounds,Turkey,408.46,Poultry
3344,3344,Apr-91,1991,4,Million Pounds,Turkey,370,Poultry
3345,3345,Mar-91,1991,3,Million Pounds,Turkey,342.22,Poultry
3346,3346,Feb-91,1991,2,Million Pounds,Turkey,302.51,Poultry
3347,3347,Jan-91,1991,1,Million Pounds,Turkey,306.42,Poultry
3348,3348,Dec-90,1990,12,Million Pounds,Turkey,338.4,Poultry
3349,3349,Nov-90,1990,11,Million Pounds,Turkey,625.12,Poultry
3350,3350,Oct-90,1990,10,Million Pounds,Turkey,623.63,Poultry
3351,3351,Sep-90,1990,9,Million Pounds,Turkey,593.13,Poultry
3352,3352,Aug-90,1990,8,Million Pounds,Turkey,541.67,Poultry
3353,3353,Jul-90,1990,7,Million Pounds,Turkey,481.29,Poultry
3354,3354,Jun-90,1990,6,Million Pounds,Turkey,405.6,Poultry
3355,3355,May-90,1990,5,Million Pounds,Turkey,354.94,Poultry
3356,3356,Apr-90,1990,4,Million Pounds,Turkey,317.9,Poultry
3357,3357,Mar-90,1990,3,Million Pounds,Turkey,276.29,Poultry
3358,3358,Feb-90,1990,2,Million Pounds,Turkey,268.37,Poultry
3359,3359,Jan-90,1990,1,Million Pounds,Turkey,235.94,Poultry
3360,3360,Dec-89,1989,12,Million Pounds,Turkey,258.56,Poultry
3361,3361,Nov-89,1989,11,Million Pounds,Turkey,571.81,Poultry
3362,3362,Oct-89,1989,10,Million Pounds,Turkey,569.28,Poultry
3363,3363,Sep-89,1989,9,Million Pounds,Turkey,574.3,Poultry
3364,3364,Aug-89,1989,8,Million Pounds,Turkey,496.89,Poultry
3365,3365,Jul-89,1989,7,Million Pounds,Turkey,454.61,Poultry
3366,3366,Jun-89,1989,6,Million Pounds,Turkey,355.65,Poultry
3367,3367,May-89,1989,5,Million Pounds,Turkey,298.7,Poultry
3368,3368,Apr-89,1989,4,Million Pounds,Turkey,269.24,Poultry
3369,3369,Mar-89,1989,3,Million Pounds,Turkey,263.11,Poultry
3370,3370,Feb-89,1989,2,Million Pounds,Turkey,262.54,Poultry
3371,3371,Jan-89,1989,1,Million Pounds,Turkey,249.75,Poultry
3372,3372,Dec-88,1988,12,Million Pounds,Turkey,303.53,Poultry
3373,3373,Nov-88,1988,11,Million Pounds,Turkey,583.31,Poultry
3374,3374,Oct-88,1988,10,Million Pounds,Turkey,572.82,Poultry
3375,3375,Sep-88,1988,9,Million Pounds,Turkey,551.89,Poultry
3376,3376,Aug-88,1988,8,Million Pounds,Turkey,496.15,Poultry
3377,3377,Jul-88,1988,7,Million Pounds,Turkey,456.79,Poultry
3378,3378,Jun-88,1988,6,Million Pounds,Turkey,410.12,Poultry
3379,3379,May-88,1988,5,Million Pounds,Turkey,370.73,Poultry
3380,3380,Apr-88,1988,4,Million Pounds,Turkey,339.01,Poultry
3381,3381,Mar-88,1988,3,Million Pounds,Turkey,321.52,Poultry
3382,3382,Feb-88,1988,2,Million Pounds,Turkey,281.84,Poultry
3383,3383,Jan-88,1988,1,Million Pounds,Turkey,266.21,Poultry
3384,3384,Dec-87,1987,12,Million Pounds,Turkey,291.87,Poultry
3385,3385,Nov-87,1987,11,Million Pounds,Turkey,612.91,Poultry
3386,3386,Oct-87,1987,10,Million Pounds,Turkey,618.75,Poultry
3387,3387,Sep-87,1987,9,Million Pounds,Turkey,560.02,Poultry
3388,3388,Aug-87,1987,8,Million Pounds,Turkey,472.74,Poultry
3389,3389,Jul-87,1987,7,Million Pounds,Turkey,381.59,Poultry
3390,3390,Jun-87,1987,6,Million Pounds,Turkey,298.11,Poultry
3391,3391,May-87,1987,5,Million Pounds,Turkey,250.82,Poultry
3392,3392,Apr-87,1987,4,Million Pounds,Turkey,225.98,Poultry
3393,3393,Mar-87,1987,3,Million Pounds,Turkey,211.38,Poultry
3394,3394,Feb-87,1987,2,Million Pounds,Turkey,198.1,Poultry
3395,3395,Jan-87,1987,1,Million Pounds,Turkey,178.23,Poultry
3396,3396,Dec-86,1986,12,Million Pounds,Turkey,249.05,Poultry
3397,3397,Nov-86,1986,11,Million Pounds,Turkey,543.2,Poultry
3398,3398,Oct-86,1986,10,Million Pounds,Turkey,511.56,Poultry
3399,3399,Sep-86,1986,9,Million Pounds,Turkey,449.34,Poultry
3400,3400,Aug-86,1986,8,Million Pounds,Turkey,388.11,Poultry
3401,3401,Jul-86,1986,7,Million Pounds,Turkey,297.8,Poultry
3402,3402,Jun-86,1986,6,Million Pounds,Turkey,229.46,Poultry
3403,3403,May-86,1986,5,Million Pounds,Turkey,188.91,Poultry
3404,3404,Apr-86,1986,4,Million Pounds,Turkey,150.53,Poultry
3405,3405,Mar-86,1986,3,Million Pounds,Turkey,163.61,Poultry
3406,3406,Feb-86,1986,2,Million Pounds,Turkey,159.21,Poultry
3407,3407,Jan-86,1986,1,Million Pounds,Turkey,150.2,Poultry
3408,3408,Dec-85,1985,12,Million Pounds,Turkey,208.15,Poultry
3409,3409,Nov-85,1985,11,Million Pounds,Turkey,484.05,Poultry
3410,3410,Oct-85,1985,10,Million Pounds,Turkey,444.46,Poultry
3411,3411,Sep-85,1985,9,Million Pounds,Turkey,387.8,Poultry
3412,3412,Aug-85,1985,8,Million Pounds,Turkey,304.73,Poultry
3413,3413,Jul-85,1985,7,Million Pounds,Turkey,243.27,Poultry
3414,3414,Jun-85,1985,6,Million Pounds,Turkey,183.74,Poultry
3415,3415,May-85,1985,5,Million Pounds,Turkey,157,Poultry
3416,3416,Apr-85,1985,4,Million Pounds,Turkey,131.06,Poultry
3417,3417,Mar-85,1985,3,Million Pounds,Turkey,129.45,Poultry
3418,3418,Feb-85,1985,2,Million Pounds,Turkey,124.11,Poultry
3419,3419,Jan-85,1985,1,Million Pounds,Turkey,125.32,Poultry
3420,3420,Dec-84,1984,12,Million Pounds,Turkey,195.65,Poultry
3421,3421,Nov-84,1984,11,Million Pounds,Turkey,415.43,Poultry
3422,3422,Oct-84,1984,10,Million Pounds,Turkey,390.56,Poultry
3423,3423,Sep-84,1984,9,Million Pounds,Turkey,331.33,Poultry
3424,3424,Aug-84,1984,8,Million Pounds,Turkey,278.25,Poultry
3425,3425,Jul-84,1984,7,Million Pounds,Turkey,226.3,Poultry
3426,3426,Jun-84,1984,6,Million Pounds,Turkey,180.94,Poultry
3427,3427,May-84,1984,5,Million Pounds,Turkey,142.22,Poultry
3428,3428,Apr-84,1984,4,Million Pounds,Turkey,144.36,Poultry
3429,3429,Mar-84,1984,3,Million Pounds,Turkey,145.77,Poultry
3430,3430,Feb-84,1984,2,Million Pounds,Turkey,161.47,Poultry
3431,3431,Jan-84,1984,1,Million Pounds,Turkey,161.75,Poultry
3432,3432,Dec-83,1983,12,Million Pounds,Turkey,251.56,Poultry
3433,3433,Nov-83,1983,11,Million Pounds,Turkey,460.08,Poultry
3434,3434,Oct-83,1983,10,Million Pounds,Turkey,432.19,Poultry
3435,3435,Sep-83,1983,9,Million Pounds,Turkey,384.3,Poultry
3436,3436,Aug-83,1983,8,Million Pounds,Turkey,323.46,Poultry
3437,3437,Jul-83,1983,7,Million Pounds,Turkey,255.74,Poultry
3438,3438,Jun-83,1983,6,Million Pounds,Turkey,210.46,Poultry
3439,3439,May-83,1983,5,Million Pounds,Turkey,192.27,Poultry
3440,3440,Apr-83,1983,4,Million Pounds,Turkey,185.33,Poultry
3441,3441,Mar-83,1983,3,Million Pounds,Turkey,187.69,Poultry
3442,3442,Feb-83,1983,2,Million Pounds,Turkey,193.83,Poultry
3443,3443,Jan-83,1983,1,Million Pounds,Turkey,203.91,Poultry
3444,3444,Dec-23,2023,12,Million Pounds,Frozen Eggs,29.36,Poultry
3445,3445,Nov-23,2023,11,Million Pounds,Frozen Eggs,31.46,Poultry
3446,3446,Oct-23,2023,10,Million Pounds,Frozen Eggs,30.18,Poultry
3447,3447,Sep-23,2023,9,Million Pounds,Frozen Eggs,32.21,Poultry
3448,3448,Aug-23,2023,8,Million Pounds,Frozen Eggs,29.4,Poultry
3449,3449,Jul-23,2023,7,Million Pounds,Frozen Eggs,27.35,Poultry
3450,3450,Jun-23,2023,6,Million Pounds,Frozen Eggs,30.47,Poultry
3451,3451,May-23,2023,5,Million Pounds,Frozen Eggs,24.94,Poultry
3452,3452,Apr-23,2023,4,Million Pounds,Frozen Eggs,24.36,Poultry
3453,3453,Mar-23,2023,3,Million Pounds,Frozen Eggs,25.53,Poultry
3454,3454,Feb-23,2023,2,Million Pounds,Frozen Eggs,28.72,Poultry
3455,3455,Jan-23,2023,1,Million Pounds,Frozen Eggs,24.24,Poultry
3456,3456,Dec-22,2022,12,Million Pounds,Frozen Eggs,23.8,Poultry
3457,3457,Nov-22,2022,11,Million Pounds,Frozen Eggs,24.2,Poultry
3458,3458,Oct-22,2022,10,Million Pounds,Frozen Eggs,26.65,Poultry
3459,3459,Sep-22,2022,9,Million Pounds,Frozen Eggs,25.69,Poultry
3460,3460,Aug-22,2022,8,Million Pounds,Frozen Eggs,22.99,Poultry
3461,3461,Jul-22,2022,7,Million Pounds,Frozen Eggs,23.69,Poultry
3462,3462,Jun-22,2022,6,Million Pounds,Frozen Eggs,21.94,Poultry
3463,3463,May-22,2022,5,Million Pounds,Frozen Eggs,22.43,Poultry
3464,3464,Apr-22,2022,4,Million Pounds,Frozen Eggs,24.33,Poultry
3465,3465,Mar-22,2022,3,Million Pounds,Frozen Eggs,27.98,Poultry
3466,3466,Feb-22,2022,2,Million Pounds,Frozen Eggs,26.09,Poultry
3467,3467,Jan-22,2022,1,Million Pounds,Frozen Eggs,24.73,Poultry
3468,3468,Dec-21,2021,12,Million Pounds,Frozen Eggs,23.07,Poultry
3469,3469,Nov-21,2021,11,Million Pounds,Frozen Eggs,26.39,Poultry
3470,3470,Oct-21,2021,10,Million Pounds,Frozen Eggs,25.18,Poultry
3471,3471,Sep-21,2021,9,Million Pounds,Frozen Eggs,26.77,Poultry
3472,3472,Aug-21,2021,8,Million Pounds,Frozen Eggs,26.86,Poultry
3473,3473,Jul-21,2021,7,Million Pounds,Frozen Eggs,25.34,Poultry
3474,3474,Jun-21,2021,6,Million Pounds,Frozen Eggs,26.17,Poultry
3475,3475,May-21,2021,5,Million Pounds,Frozen Eggs,24.16,Poultry
3476,3476,Apr-21,2021,4,Million Pounds,Frozen Eggs,26.74,Poultry
3477,3477,Mar-21,2021,3,Million Pounds,Frozen Eggs,29.58,Poultry
3478,3478,Feb-21,2021,2,Million Pounds,Frozen Eggs,32.01,Poultry
3479,3479,Jan-21,2021,1,Million Pounds,Frozen Eggs,31.7,Poultry
3480,3480,Dec-20,2020,12,Million Pounds,Frozen Eggs,32.44,Poultry
3481,3481,Nov-20,2020,11,Million Pounds,Frozen Eggs,34.89,Poultry
3482,3482,Oct-20,2020,10,Million Pounds,Frozen Eggs,37.88,Poultry
3483,3483,Sep-20,2020,9,Million Pounds,Frozen Eggs,39.25,Poultry
3484,3484,Aug-20,2020,8,Million Pounds,Frozen Eggs,39.04,Poultry
3485,3485,Jul-20,2020,7,Million Pounds,Frozen Eggs,39.29,Poultry
3486,3486,Jun-20,2020,6,Million Pounds,Frozen Eggs,37.99,Poultry
3487,3487,May-20,2020,5,Million Pounds,Frozen Eggs,44.18,Poultry
3488,3488,Apr-20,2020,4,Million Pounds,Frozen Eggs,39.59,Poultry
3489,3489,Mar-20,2020,3,Million Pounds,Frozen Eggs,38.42,Poultry
3490,3490,Feb-20,2020,2,Million Pounds,Frozen Eggs,38.27,Poultry
3491,3491,Jan-20,2020,1,Million Pounds,Frozen Eggs,40.77,Poultry
3492,3492,Dec-19,2019,12,Million Pounds,Frozen Eggs,35.24,Poultry
3493,3493,Nov-19,2019,11,Million Pounds,Frozen Eggs,33.68,Poultry
3494,3494,Oct-19,2019,10,Million Pounds,Frozen Eggs,36.3,Poultry
3495,3495,Sep-19,2019,9,Million Pounds,Frozen Eggs,36.36,Poultry
3496,3496,Aug-19,2019,8,Million Pounds,Frozen Eggs,36.27,Poultry
3497,3497,Jul-19,2019,7,Million Pounds,Frozen Eggs,37.37,Poultry
3498,3498,Jun-19,2019,6,Million Pounds,Frozen Eggs,35.41,Poultry
3499,3499,May-19,2019,5,Million Pounds,Frozen Eggs,36.09,Poultry
3500,3500,Apr-19,2019,4,Million Pounds,Frozen Eggs,37.56,Poultry
3501,3501,Mar-19,2019,3,Million Pounds,Frozen Eggs,34.49,Poultry
3502,3502,Feb-19,2019,2,Million Pounds,Frozen Eggs,32.26,Poultry
3503,3503,Jan-19,2019,1,Million Pounds,Frozen Eggs,29.38,Poultry
3504,3504,Dec-18,2018,12,Million Pounds,Frozen Eggs,29.6,Poultry
3505,3505,Nov-18,2018,11,Million Pounds,Frozen Eggs,30.27,Poultry
3506,3506,Oct-18,2018,10,Million Pounds,Frozen Eggs,28.94,Poultry
3507,3507,Sep-18,2018,9,Million Pounds,Frozen Eggs,31.99,Poultry
3508,3508,Aug-18,2018,8,Million Pounds,Frozen Eggs,29.79,Poultry
3509,3509,Jul-18,2018,7,Million Pounds,Frozen Eggs,30.71,Poultry
3510,3510,Jun-18,2018,6,Million Pounds,Frozen Eggs,30.24,Poultry
3511,3511,May-18,2018,5,Million Pounds,Frozen Eggs,27.76,Poultry
3512,3512,Apr-18,2018,4,Million Pounds,Frozen Eggs,28.18,Poultry
3513,3513,Mar-18,2018,3,Million Pounds,Frozen Eggs,32.31,Poultry
3514,3514,Feb-18,2018,2,Million Pounds,Frozen Eggs,31.04,Poultry
3515,3515,Jan-18,2018,1,Million Pounds,Frozen Eggs,30.16,Poultry
3516,3516,Dec-17,2017,12,Million Pounds,Frozen Eggs,27.91,Poultry
3517,3517,Nov-17,2017,11,Million Pounds,Frozen Eggs,32.93,Poultry
3518,3518,Oct-17,2017,10,Million Pounds,Frozen Eggs,33.93,Poultry
3519,3519,Sep-17,2017,9,Million Pounds,Frozen Eggs,35.17,Poultry
3520,3520,Aug-17,2017,8,Million Pounds,Frozen Eggs,40.19,Poultry
3521,3521,Jul-17,2017,7,Million Pounds,Frozen Eggs,41.71,Poultry
3522,3522,Jun-17,2017,6,Million Pounds,Frozen Eggs,39.03,Poultry
3523,3523,May-17,2017,5,Million Pounds,Frozen Eggs,41.18,Poultry
3524,3524,Apr-17,2017,4,Million Pounds,Frozen Eggs,41.91,Poultry
3525,3525,Mar-17,2017,3,Million Pounds,Frozen Eggs,41.07,Poultry
3526,3526,Feb-17,2017,2,Million Pounds,Frozen Eggs,36.91,Poultry
3527,3527,Jan-17,2017,1,Million Pounds,Frozen Eggs,35.65,Poultry
3528,3528,Dec-16,2016,12,Million Pounds,Frozen Eggs,36.49,Poultry
3529,3529,Nov-16,2016,11,Million Pounds,Frozen Eggs,34.34,Poultry
3530,3530,Oct-16,2016,10,Million Pounds,Frozen Eggs,33.08,Poultry
3531,3531,Sep-16,2016,9,Million Pounds,Frozen Eggs,31.73,Poultry
3532,3532,Aug-16,2016,8,Million Pounds,Frozen Eggs,37.21,Poultry
3533,3533,Jul-16,2016,7,Million Pounds,Frozen Eggs,37.96,Poultry
3534,3534,Jun-16,2016,6,Million Pounds,Frozen Eggs,35.96,Poultry
3535,3535,May-16,2016,5,Million Pounds,Frozen Eggs,33.67,Poultry
3536,3536,Apr-16,2016,4,Million Pounds,Frozen Eggs,31.74,Poultry
3537,3537,Mar-16,2016,3,Million Pounds,Frozen Eggs,37.4,Poultry
3538,3538,Feb-16,2016,2,Million Pounds,Frozen Eggs,42.16,Poultry
3539,3539,Jan-16,2016,1,Million Pounds,Frozen Eggs,40.9,Poultry
3540,3540,Dec-15,2015,12,Million Pounds,Frozen Eggs,36.01,Poultry
3541,3541,Nov-15,2015,11,Million Pounds,Frozen Eggs,37.49,Poultry
3542,3542,Oct-15,2015,10,Million Pounds,Frozen Eggs,32.32,Poultry
3543,3543,Sep-15,2015,9,Million Pounds,Frozen Eggs,30.57,Poultry
3544,3544,Aug-15,2015,8,Million Pounds,Frozen Eggs,27.41,Poultry
3545,3545,Jul-15,2015,7,Million Pounds,Frozen Eggs,26.89,Poultry
3546,3546,Jun-15,2015,6,Million Pounds,Frozen Eggs,28.22,Poultry
3547,3547,May-15,2015,5,Million Pounds,Frozen Eggs,31.26,Poultry
3548,3548,Apr-15,2015,4,Million Pounds,Frozen Eggs,31.98,Poultry
3549,3549,Mar-15,2015,3,Million Pounds,Frozen Eggs,35.65,Poultry
3550,3550,Feb-15,2015,2,Million Pounds,Frozen Eggs,34.67,Poultry
3551,3551,Jan-15,2015,1,Million Pounds,Frozen Eggs,30.72,Poultry
3552,3552,Dec-14,2014,12,Million Pounds,Frozen Eggs,30.35,Poultry
3553,3553,Nov-14,2014,11,Million Pounds,Frozen Eggs,31.96,Poultry
3554,3554,Oct-14,2014,10,Million Pounds,Frozen Eggs,31.13,Poultry
3555,3555,Sep-14,2014,9,Million Pounds,Frozen Eggs,29.82,Poultry
3556,3556,Aug-14,2014,8,Million Pounds,Frozen Eggs,31.45,Poultry
3557,3557,Jul-14,2014,7,Million Pounds,Frozen Eggs,30.14,Poultry
3558,3558,Jun-14,2014,6,Million Pounds,Frozen Eggs,28.3,Poultry
3559,3559,May-14,2014,5,Million Pounds,Frozen Eggs,27.43,Poultry
